KNN,0.572962728995578,1,uniform,ball_tree
KNN,0.572962728995578,1,uniform,kd_tree
KNN,0.576753000631712,1,uniform,brute
KNN,0.572962728995578,1,distance,ball_tree
KNN,0.572962728995578,1,distance,kd_tree
KNN,0.576753000631712,1,distance,brute
KNN,0.5799115603284902,5,uniform,ball_tree
KNN,0.5799115603284902,5,uniform,kd_tree
KNN,0.5792798483891346,5,uniform,brute
KNN,0.5837018319646241,5,distance,ball_tree
KNN,0.5837018319646241,5,distance,kd_tree
KNN,0.5837018319646241,5,distance,brute
KNN,0.589387239418825,9,uniform,ball_tree
KNN,0.5900189513581807,9,uniform,kd_tree
KNN,0.5887555274794694,9,uniform,brute
KNN,0.5982312065698042,9,distance,ball_tree
KNN,0.5982312065698042,9,distance,kd_tree
KNN,0.5982312065698042,9,distance,brute
KNN,0.593177511054959,13,uniform,ball_tree
KNN,0.593177511054959,13,uniform,kd_tree
KNN,0.593177511054959,13,uniform,brute
KNN,0.593177511054959,13,distance,ball_tree
KNN,0.5938092229943146,13,distance,kd_tree
KNN,0.5938092229943146,13,distance,brute
KNN,0.5969677826910929,17,uniform,ball_tree
KNN,0.5969677826910929,17,uniform,kd_tree
KNN,0.5969677826910929,17,uniform,brute
KNN,0.5881238155401137,17,distance,ball_tree
KNN,0.5881238155401137,17,distance,kd_tree
KNN,0.5887555274794694,17,distance,brute
RForest,0.5811749842072015,10,entropy,10,640679671
RForest,0.6190777005685407,10,entropy,10,1037002758
RForest,0.5925457991156032,10,entropy,10,1560943196
RForest,0.5811749842072015,10,entropy,10,2141866406
RForest,0.5837018319646241,10,entropy,10,1717217756
RForest,0.6051800379027164,10,entropy,10,287905063
RForest,0.5685407454200885,10,entropy,20,645732818
RForest,0.5963360707517372,10,entropy,20,451338557
RForest,0.5811749842072015,10,entropy,20,1013558334
RForest,0.5843335439039797,10,entropy,20,1237023443
RForest,0.576753000631712,10,entropy,20,1656236345
RForest,0.572962728995578,10,entropy,20,1436119766
RForest,0.5704358812381554,10,entropy,20,1406189955
RForest,0.5735944409349337,10,entropy,20,1141278
RForest,0.5824384080859129,10,entropy,20,942637063
RForest,0.5698041692987997,10,entropy,20,1740778554
RForest,0.5679090334807327,10,entropy,20,1539978120
RForest,0.5849652558433355,10,entropy,20,615025313
RForest,0.5818066961465572,10,entropy,20,1856647200
RForest,0.5622236260265319,10,entropy,20,824246715
RForest,0.5660138976626659,10,entropy,20,555215058
RForest,0.5710675931775111,10,entropy,20,439286459
RForest,0.5843335439039797,10,entropy,20,1032845229
RForest,0.5982312065698042,10,entropy,20,1542124008
RForest,0.5887555274794694,10,entropy,20,1581563990
RForest,0.5786481364497789,10,entropy,20,315887436
RForest,0.5792798483891346,10,entropy,30,15797882
RForest,0.572962728995578,10,entropy,30,270237157
RForest,0.5799115603284902,10,entropy,30,1026724905
RForest,0.5660138976626659,10,entropy,30,471381413
RForest,0.5792798483891346,10,entropy,30,280455236
RForest,0.5799115603284902,10,entropy,30,1823191851
RForest,0.5615919140871762,10,entropy,30,1774615618
RForest,0.5837018319646241,10,entropy,30,547903112
RForest,0.5735944409349337,10,entropy,30,721313596
RForest,0.5622236260265319,10,entropy,30,1311271982
RForest,0.5780164245104232,10,entropy,30,1089015579
RForest,0.591282375236892,10,entropy,30,389604474
RForest,0.6032849020846494,10,entropy,30,2101850069
RForest,0.5704358812381554,10,entropy,30,1111553126
RForest,0.5906506632975363,10,entropy,30,1244157044
RForest,0.576753000631712,10,entropy,30,1238773205
RForest,0.5818066961465572,10,entropy,30,1688339457
RForest,0.5761212886923562,10,entropy,30,1766346049
RForest,0.5843335439039797,10,entropy,30,1753644572
RForest,0.5761212886923562,10,entropy,30,1098034909
RForest,0.5698041692987997,10,entropy,40,777302865
RForest,0.5723310170562224,10,entropy,40,1849048864
RForest,0.5742261528742894,10,entropy,40,929884341
RForest,0.5735944409349337,10,entropy,40,713342228
RForest,0.5754895767530006,10,entropy,40,1178538351
RForest,0.5919140871762476,10,entropy,40,1642526371
RForest,0.5874921036007581,10,entropy,40,1358429056
RForest,0.5780164245104232,10,entropy,40,971150788
RForest,0.5773847125710676,10,entropy,40,2064202429
RForest,0.5615919140871762,10,entropy,40,73526253
RForest,0.591282375236892,10,entropy,40,1922299823
RForest,0.5742261528742894,10,entropy,40,1783629784
RForest,0.5660138976626659,10,entropy,40,1511037300
RForest,0.5735944409349337,10,entropy,40,1333837733
RForest,0.5716993051168667,10,entropy,40,1064504600
RForest,0.5925457991156032,10,entropy,40,1598933964
RForest,0.5919140871762476,10,entropy,40,2146073265
RForest,0.5716993051168667,10,entropy,40,802154335
RForest,0.576753000631712,10,entropy,40,1774560698
RForest,0.589387239418825,10,entropy,40,1640963927
RForest,0.5723310170562224,10,entropy,50,1177001423
RForest,0.5868603916614024,10,entropy,50,218407933
RForest,0.5881238155401137,10,entropy,50,1749508461
RForest,0.5919140871762476,10,entropy,50,2126171439
RForest,0.5634870499052432,10,entropy,50,39191768
RForest,0.5811749842072015,10,entropy,50,1465758156
RForest,0.5716993051168667,10,entropy,50,1227172170
RForest,0.5818066961465572,10,entropy,50,126866316
RForest,0.5830701200252685,10,entropy,50,1591299602
RForest,0.574857864813645,10,entropy,50,1134578059
RForest,0.5843335439039797,10,entropy,50,1591887663
RForest,0.5735944409349337,10,entropy,50,277881147
RForest,0.5994946304485155,10,entropy,50,713190761
RForest,0.5906506632975363,10,entropy,50,1957200306
RForest,0.5647504737839545,10,entropy,50,1937181106
RForest,0.574857864813645,10,entropy,50,43689777
RForest,0.5742261528742894,10,entropy,50,1375495877
RForest,0.5881238155401137,10,entropy,50,1707016037
RForest,0.5862286797220467,10,entropy,50,2047149854
RForest,0.556538218572331,10,entropy,50,318838939
RForest,0.5704358812381554,10,entropy,60,426789783
RForest,0.5799115603284902,10,entropy,60,1013871627
RForest,0.5634870499052432,10,entropy,60,39332537
RForest,0.5672773215413771,10,entropy,60,1109005548
RForest,0.5716993051168667,10,entropy,60,728744619
RForest,0.5887555274794694,10,entropy,60,797893414
RForest,0.5716993051168667,10,entropy,60,2106399109
RForest,0.5925457991156032,10,entropy,60,348720088
RForest,0.5735944409349337,10,entropy,60,1306936378
RForest,0.5780164245104232,10,entropy,60,5680345
RForest,0.5849652558433355,10,entropy,60,1686842452
RForest,0.5830701200252685,10,entropy,60,1171675822
RForest,0.5653821857233101,10,entropy,60,1509480665
RForest,0.5799115603284902,10,entropy,60,911041226
RForest,0.5799115603284902,10,entropy,60,1227588479
RForest,0.5704358812381554,10,entropy,60,1868381995
RForest,0.5596967782691092,10,entropy,60,649262564
RForest,0.560328490208465,10,entropy,60,450029451
RForest,0.5837018319646241,10,entropy,60,1809744413
RForest,0.5641187618445989,10,entropy,60,84616024
RForest,0.5691724573594441,10,entropy,70,1763010161
RForest,0.5679090334807327,10,entropy,70,90753568
RForest,0.5849652558433355,10,entropy,70,1720729056
RForest,0.5944409349336702,10,entropy,70,537027074
RForest,0.5710675931775111,10,entropy,70,632138004
RForest,0.5716993051168667,10,entropy,70,1820426937
RForest,0.5773847125710676,10,entropy,70,1487032069
RForest,0.5805432722678459,10,entropy,70,931605244
RForest,0.5780164245104232,10,entropy,70,858796959
RForest,0.5887555274794694,10,entropy,70,1198533293
RForest,0.5824384080859129,10,entropy,70,1457571850
RForest,0.5666456096020215,10,entropy,70,399975582
RForest,0.5609602021478206,10,entropy,70,1571452040
RForest,0.5925457991156032,10,entropy,70,1077578539
RForest,0.572962728995578,10,entropy,70,391962275
RForest,0.5735944409349337,10,entropy,70,91751824
RForest,0.5799115603284902,10,entropy,70,1928269704
RForest,0.5881238155401137,10,entropy,70,1349088187
RForest,0.5723310170562224,10,entropy,70,948876857
RForest,0.5811749842072015,10,entropy,70,661321488
RForest,0.5830701200252685,10,entropy,80,1049042457
RForest,0.5773847125710676,10,entropy,80,1182148688
RForest,0.5710675931775111,10,entropy,80,1098534104
RForest,0.5704358812381554,10,entropy,80,1498766594
RForest,0.5679090334807327,10,entropy,80,1780036820
RForest,0.5811749842072015,10,entropy,80,1773767462
RForest,0.5830701200252685,10,entropy,80,292725971
RForest,0.5773847125710676,10,entropy,80,1356441599
RForest,0.5855969677826911,10,entropy,80,1622702433
RForest,0.5780164245104232,10,entropy,80,2049458992
RForest,0.5919140871762476,10,entropy,80,1705131679
RForest,0.572962728995578,10,entropy,80,750899323
RForest,0.5704358812381554,10,entropy,80,1517891162
RForest,0.5634870499052432,10,entropy,80,630914895
RForest,0.5868603916614024,10,entropy,80,1134207066
RForest,0.5666456096020215,10,entropy,80,1103431859
RForest,0.5698041692987997,10,entropy,80,373404183
RForest,0.589387239418825,10,entropy,80,160281089
RForest,0.5843335439039797,10,entropy,80,1352447109
RForest,0.5634870499052432,10,entropy,80,279978928
RForest,0.5660138976626659,10,entropy,90,1183940295
RForest,0.5811749842072015,10,entropy,90,1787056712
RForest,0.5773847125710676,10,entropy,90,1894276929
RForest,0.5874921036007581,10,entropy,90,298389146
RForest,0.576753000631712,10,entropy,90,1057060424
RForest,0.5837018319646241,10,entropy,90,1861447074
RForest,0.5742261528742894,10,entropy,90,1819274934
RForest,0.576753000631712,10,entropy,90,5593894
RForest,0.5672773215413771,10,entropy,90,904056010
RForest,0.5900189513581807,10,entropy,90,274648254
RForest,0.5761212886923562,10,entropy,90,63791834
RForest,0.5805432722678459,10,entropy,90,756678497
RForest,0.5799115603284902,10,entropy,90,217488675
RForest,0.5710675931775111,10,entropy,90,670995950
RForest,0.5938092229943146,10,entropy,90,1540236550
RForest,0.5799115603284902,10,entropy,90,470992728
RForest,0.576753000631712,10,entropy,90,962578860
RForest,0.5754895767530006,10,entropy,90,2112054650
RForest,0.5716993051168667,10,entropy,90,884209033
RForest,0.5596967782691092,10,entropy,90,453510985
RForest,0.5811749842072015,10,entropy,100,663811306
RForest,0.5780164245104232,10,entropy,100,1856612687
RForest,0.5811749842072015,10,entropy,100,992633406
RForest,0.5843335439039797,10,entropy,100,1440341972
RForest,0.5666456096020215,10,entropy,100,1959265334
RForest,0.5735944409349337,10,entropy,100,1880934287
RForest,0.5792798483891346,10,entropy,100,1595657072
RForest,0.5906506632975363,10,entropy,100,1422820332
RForest,0.5811749842072015,10,entropy,100,76741350
RForest,0.5824384080859129,10,entropy,100,318333005
RForest,0.5773847125710676,10,entropy,100,1360681271
RForest,0.5786481364497789,10,entropy,100,1519140293
RForest,0.5925457991156032,10,entropy,100,2029129886
RForest,0.5811749842072015,10,entropy,100,1812454758
RForest,0.5773847125710676,10,entropy,100,2034296895
RForest,0.5691724573594441,10,entropy,100,1444581723
RForest,0.5716993051168667,10,entropy,100,434332081
RForest,0.5868603916614024,10,entropy,100,104777909
RForest,0.5811749842072015,10,entropy,100,1304681562
RForest,0.589387239418825,10,entropy,100,1018000212
RForest,0.5786481364497789,10,entropy,,284719923
RForest,0.5666456096020215,10,entropy,,547189074
RForest,0.5799115603284902,10,entropy,,434438647
RForest,0.5672773215413771,10,entropy,,916086077
RForest,0.5824384080859129,10,entropy,,370347549
RForest,0.5792798483891346,10,entropy,,1882178393
RForest,0.560328490208465,10,entropy,,103645071
RForest,0.5780164245104232,10,entropy,,2120964647
RForest,0.5660138976626659,10,entropy,,660656564
RForest,0.5698041692987997,10,entropy,,1240074156
RForest,0.5710675931775111,10,entropy,,460235012
RForest,0.5634870499052432,10,entropy,,465755067
RForest,0.5868603916614024,10,entropy,,1374361233
RForest,0.5874921036007581,10,entropy,,992909760
RForest,0.5754895767530006,10,entropy,,1267015405
RForest,0.572962728995578,10,entropy,,889040249
RForest,0.5837018319646241,10,entropy,,279004820
RForest,0.5786481364497789,10,entropy,,641396788
RForest,0.5843335439039797,10,entropy,,523822606
RForest,0.5641187618445989,10,entropy,,2028827028
RForest,0.5773847125710676,20,gini,10,610339342
RForest,0.5969677826910929,20,gini,10,769072989
RForest,0.6140240050536955,20,gini,10,2022148687
RForest,0.6026531901452937,20,gini,10,818758951
RForest,0.6013897662665825,20,gini,10,514455440
RForest,0.6051800379027164,20,gini,10,738039709
RForest,0.6114971572962729,20,gini,10,1300685538
RForest,0.5881238155401137,20,gini,10,1790549174
RForest,0.5963360707517372,20,gini,10,899768251
RForest,0.591282375236892,20,gini,10,702126876
RForest,0.5975994946304485,20,gini,10,378375152
RForest,0.5881238155401137,20,gini,10,199998961
RForest,0.6140240050536955,20,gini,10,1695196097
RForest,0.5855969677826911,20,gini,10,626230031
RForest,0.5900189513581807,20,gini,10,2014990709
RForest,0.5982312065698042,20,gini,10,2069804044
RForest,0.589387239418825,20,gini,10,229327709
RForest,0.6032849020846494,20,gini,10,1608176481
RForest,0.6039166140240051,20,gini,10,83063551
RForest,0.589387239418825,20,gini,10,1935896055
RForest,0.5773847125710676,20,gini,20,1200253249
RForest,0.5855969677826911,20,gini,20,2010544448
RForest,0.5843335439039797,20,gini,20,664880256
RForest,0.574857864813645,20,gini,20,174321250
RForest,0.5887555274794694,20,gini,20,837192150
RForest,0.5900189513581807,20,gini,20,1792704518
RForest,0.5963360707517372,20,gini,20,438598823
RForest,0.6026531901452937,20,gini,20,1252460406
RForest,0.5994946304485155,20,gini,20,1463219692
RForest,0.5849652558433355,20,gini,20,1128691222
RForest,0.5900189513581807,20,gini,20,1760630842
RForest,0.5811749842072015,20,gini,20,110958955
RForest,0.5874921036007581,20,gini,20,1147823736
RForest,0.5811749842072015,20,gini,20,469776552
RForest,0.5887555274794694,20,gini,20,2074870702
RForest,0.5925457991156032,20,gini,20,1483975289
RForest,0.5849652558433355,20,gini,20,652499727
RForest,0.5824384080859129,20,gini,20,1203901430
RForest,0.5830701200252685,20,gini,20,1126980536
RForest,0.5811749842072015,20,gini,20,1219431693
RForest,0.5855969677826911,20,gini,30,1755182576
RForest,0.5710675931775111,20,gini,30,757214537
RForest,0.5786481364497789,20,gini,30,2088113065
RForest,0.5742261528742894,20,gini,30,1452493343
RForest,0.5698041692987997,20,gini,30,1773476509
RForest,0.6001263423878711,20,gini,30,1082534496
RForest,0.5754895767530006,20,gini,30,1010063549
RForest,0.5799115603284902,20,gini,30,557415233
RForest,0.5811749842072015,20,gini,30,535623608
RForest,0.5919140871762476,20,gini,30,1330784362
RForest,0.589387239418825,20,gini,30,132132069
RForest,0.5811749842072015,20,gini,30,594904512
RForest,0.5780164245104232,20,gini,30,1188542406
RForest,0.5925457991156032,20,gini,30,211305237
RForest,0.5881238155401137,20,gini,30,207699027
RForest,0.574857864813645,20,gini,30,1826423181
RForest,0.5723310170562224,20,gini,30,1712802327
RForest,0.5811749842072015,20,gini,30,1748517909
RForest,0.5938092229943146,20,gini,30,243299322
RForest,0.5868603916614024,20,gini,30,1271403206
RForest,0.5843335439039797,20,gini,40,846172386
RForest,0.576753000631712,20,gini,40,144236085
RForest,0.572962728995578,20,gini,40,1482868084
RForest,0.5887555274794694,20,gini,40,1862026821
RForest,0.5773847125710676,20,gini,40,420160536
RForest,0.5780164245104232,20,gini,40,35973274
RForest,0.5735944409349337,20,gini,40,573184423
RForest,0.5862286797220467,20,gini,40,1527074164
RForest,0.5849652558433355,20,gini,40,597881919
RForest,0.5792798483891346,20,gini,40,905198622
RForest,0.5830701200252685,20,gini,40,452688933
RForest,0.5855969677826911,20,gini,40,2117414902
RForest,0.5919140871762476,20,gini,40,1283835490
RForest,0.5805432722678459,20,gini,40,101339620
RForest,0.576753000631712,20,gini,40,2067534131
RForest,0.5723310170562224,20,gini,40,888592127
RForest,0.5799115603284902,20,gini,40,155252779
RForest,0.5754895767530006,20,gini,40,1805219994
RForest,0.5950726468730259,20,gini,40,1064345521
RForest,0.5843335439039797,20,gini,40,1647049113
RForest,0.5862286797220467,20,gini,50,138316632
RForest,0.6108654453569172,20,gini,50,583574784
RForest,0.5919140871762476,20,gini,50,173609636
RForest,0.5868603916614024,20,gini,50,321703086
RForest,0.5843335439039797,20,gini,50,1976181523
RForest,0.576753000631712,20,gini,50,515318148
RForest,0.589387239418825,20,gini,50,571274843
RForest,0.5811749842072015,20,gini,50,853199454
RForest,0.5792798483891346,20,gini,50,1997522361
RForest,0.5710675931775111,20,gini,50,913532567
RForest,0.5900189513581807,20,gini,50,1385637985
RForest,0.5754895767530006,20,gini,50,1156870935
RForest,0.5855969677826911,20,gini,50,1220727412
RForest,0.5824384080859129,20,gini,50,1314346823
RForest,0.574857864813645,20,gini,50,570166514
RForest,0.5843335439039797,20,gini,50,264550144
RForest,0.591282375236892,20,gini,50,382998856
RForest,0.5742261528742894,20,gini,50,706934918
RForest,0.5982312065698042,20,gini,50,205836807
RForest,0.5742261528742894,20,gini,50,714583062
RForest,0.576753000631712,20,gini,60,1665662152
RForest,0.589387239418825,20,gini,60,638493189
RForest,0.5735944409349337,20,gini,60,2144659041
RForest,0.6026531901452937,20,gini,60,1681866947
RForest,0.5805432722678459,20,gini,60,294513399
RForest,0.6026531901452937,20,gini,60,656621073
RForest,0.5723310170562224,20,gini,60,1955157336
RForest,0.591282375236892,20,gini,60,1008670567
RForest,0.591282375236892,20,gini,60,1061231161
RForest,0.5634870499052432,20,gini,60,536172681
RForest,0.5824384080859129,20,gini,60,2129040956
RForest,0.5862286797220467,20,gini,60,1480057198
RForest,0.5868603916614024,20,gini,60,2115632565
RForest,0.5994946304485155,20,gini,60,365100495
RForest,0.5792798483891346,20,gini,60,242728461
RForest,0.5887555274794694,20,gini,60,1929866111
RForest,0.5862286797220467,20,gini,60,1968612257
RForest,0.5818066961465572,20,gini,60,1612992752
RForest,0.5704358812381554,20,gini,60,1307638024
RForest,0.5754895767530006,20,gini,60,1257739219
RForest,0.5994946304485155,20,gini,70,1697835318
RForest,0.5849652558433355,20,gini,70,983960197
RForest,0.5754895767530006,20,gini,70,894717239
RForest,0.589387239418825,20,gini,70,1031243837
RForest,0.5950726468730259,20,gini,70,465180513
RForest,0.5925457991156032,20,gini,70,338143969
RForest,0.5786481364497789,20,gini,70,1847872692
RForest,0.5957043588123816,20,gini,70,983161116
RForest,0.5698041692987997,20,gini,70,547915299
RForest,0.5761212886923562,20,gini,70,243253843
RForest,0.5761212886923562,20,gini,70,1755915707
RForest,0.5900189513581807,20,gini,70,1981774825
RForest,0.5773847125710676,20,gini,70,2014347320
RForest,0.589387239418825,20,gini,70,1223184267
RForest,0.5666456096020215,20,gini,70,1727193595
RForest,0.5818066961465572,20,gini,70,1675427831
RForest,0.5837018319646241,20,gini,70,1357090212
RForest,0.5868603916614024,20,gini,70,840275546
RForest,0.5862286797220467,20,gini,70,1293707513
RForest,0.5773847125710676,20,gini,70,1892805061
RForest,0.6001263423878711,20,gini,80,188517997
RForest,0.589387239418825,20,gini,80,1785371065
RForest,0.5786481364497789,20,gini,80,1894682563
RForest,0.572962728995578,20,gini,80,996159043
RForest,0.5704358812381554,20,gini,80,1274649345
RForest,0.5698041692987997,20,gini,80,651041341
RForest,0.5780164245104232,20,gini,80,2124087036
RForest,0.5868603916614024,20,gini,80,733267365
RForest,0.6026531901452937,20,gini,80,908258476
RForest,0.5742261528742894,20,gini,80,1323892792
RForest,0.5742261528742894,20,gini,80,866646884
RForest,0.5830701200252685,20,gini,80,322705143
RForest,0.5666456096020215,20,gini,80,794614756
RForest,0.5723310170562224,20,gini,80,117765006
RForest,0.5742261528742894,20,gini,80,1598327657
RForest,0.5862286797220467,20,gini,80,812418019
RForest,0.5881238155401137,20,gini,80,1275113180
RForest,0.5887555274794694,20,gini,80,1901087604
RForest,0.5881238155401137,20,gini,80,1201674867
RForest,0.5830701200252685,20,gini,80,1961372622
RForest,0.5855969677826911,20,gini,90,1465913146
RForest,0.5799115603284902,20,gini,90,1547877999
RForest,0.5761212886923562,20,gini,90,1855582422
RForest,0.5988629185091598,20,gini,90,1655524566
RForest,0.5824384080859129,20,gini,90,2092239986
RForest,0.5811749842072015,20,gini,90,1646202499
RForest,0.5919140871762476,20,gini,90,1434921804
RForest,0.5805432722678459,20,gini,90,1699103454
RForest,0.5773847125710676,20,gini,90,1289425627
RForest,0.5855969677826911,20,gini,90,1222263598
RForest,0.5938092229943146,20,gini,90,1907679086
RForest,0.5634870499052432,20,gini,90,144320781
RForest,0.5849652558433355,20,gini,90,161259291
RForest,0.5761212886923562,20,gini,90,2139558453
RForest,0.5843335439039797,20,gini,90,1734994143
RForest,0.5691724573594441,20,gini,90,251803701
RForest,0.5855969677826911,20,gini,90,40415186
RForest,0.5799115603284902,20,gini,90,1492222796
RForest,0.576753000631712,20,gini,90,1067442411
RForest,0.6026531901452937,20,gini,90,1777132296
RForest,0.5622236260265319,20,gini,100,1641757739
RForest,0.5761212886923562,20,gini,100,763752357
RForest,0.576753000631712,20,gini,100,1778146976
RForest,0.5824384080859129,20,gini,100,1338044637
RForest,0.5874921036007581,20,gini,100,995456664
RForest,0.5780164245104232,20,gini,100,2032504119
RForest,0.5761212886923562,20,gini,100,1289139600
RForest,0.5792798483891346,20,gini,100,1451619370
RForest,0.591282375236892,20,gini,100,894766748
RForest,0.5837018319646241,20,gini,100,167502927
RForest,0.5919140871762476,20,gini,100,257244937
RForest,0.607706885660139,20,gini,100,228451055
RForest,0.5818066961465572,20,gini,100,1020001077
RForest,0.5521162349968415,20,gini,100,1103904723
RForest,0.572962728995578,20,gini,100,1792600546
RForest,0.5843335439039797,20,gini,100,680359799
RForest,0.5900189513581807,20,gini,100,969357079
RForest,0.5811749842072015,20,gini,100,149879562
RForest,0.5799115603284902,20,gini,100,1454254259
RForest,0.5786481364497789,20,gini,100,1794237817
RForest,0.5754895767530006,20,gini,,469555144
RForest,0.5805432722678459,20,gini,,1099971824
RForest,0.5634870499052432,20,gini,,1675316614
RForest,0.6121288692356286,20,gini,,970358098
RForest,0.5849652558433355,20,gini,,1815800503
RForest,0.5818066961465572,20,gini,,1080184564
RForest,0.5830701200252685,20,gini,,1001373727
RForest,0.5634870499052432,20,gini,,1050568277
RForest,0.572962728995578,20,gini,,1437062104
RForest,0.5811749842072015,20,gini,,1250417872
RForest,0.5843335439039797,20,gini,,693693305
RForest,0.5792798483891346,20,gini,,571285914
RForest,0.5811749842072015,20,gini,,1759185817
RForest,0.5691724573594441,20,gini,,2023098083
RForest,0.5957043588123816,20,gini,,1613407850
RForest,0.5919140871762476,20,gini,,716478503
RForest,0.5862286797220467,20,gini,,346377918
RForest,0.5754895767530006,20,gini,,1508706090
RForest,0.5963360707517372,20,gini,,1796936852
RForest,0.5982312065698042,20,gini,,471030246
RForest,0.6051800379027164,20,entropy,10,1806419298
RForest,0.5957043588123816,20,entropy,10,412946549
RForest,0.6051800379027164,20,entropy,10,1009474963
RForest,0.5925457991156032,20,entropy,10,2073192724
RForest,0.5906506632975363,20,entropy,10,556594279
RForest,0.6001263423878711,20,entropy,10,470582005
RForest,0.6102337334175616,20,entropy,10,662693112
RForest,0.6007580543272267,20,entropy,10,918264093
RForest,0.5975994946304485,20,entropy,10,1745698716
RForest,0.5925457991156032,20,entropy,10,1717184625
RForest,0.6083385975994946,20,entropy,10,1773740326
RForest,0.6121288692356286,20,entropy,10,573171215
RForest,0.5868603916614024,20,entropy,10,952434034
RForest,0.5900189513581807,20,entropy,10,716589439
RForest,0.6064434617814277,20,entropy,10,208804321
RForest,0.5975994946304485,20,entropy,10,1618917630
RForest,0.5849652558433355,20,entropy,10,344029249
RForest,0.5950726468730259,20,entropy,10,987877366
RForest,0.6045483259633607,20,entropy,10,350587185
RForest,0.5963360707517372,20,entropy,10,1441419173
RForest,0.5919140871762476,20,entropy,20,372097331
RForest,0.6026531901452937,20,entropy,20,1976473939
RForest,0.6007580543272267,20,entropy,20,1259034121
RForest,0.593177511054959,20,entropy,20,984411820
RForest,0.5925457991156032,20,entropy,20,1134427326
RForest,0.5849652558433355,20,entropy,20,540600852
RForest,0.5925457991156032,20,entropy,20,1173802279
RForest,0.5862286797220467,20,entropy,20,2061090052
RForest,0.5938092229943146,20,entropy,20,1326997174
RForest,0.5963360707517372,20,entropy,20,1653058245
RForest,0.5824384080859129,20,entropy,20,1108308437
RForest,0.576753000631712,20,entropy,20,460795356
RForest,0.6007580543272267,20,entropy,20,241943854
RForest,0.589387239418825,20,entropy,20,1430368365
RForest,0.5685407454200885,20,entropy,20,288836915
RForest,0.593177511054959,20,entropy,20,1394703241
RForest,0.574857864813645,20,entropy,20,1038005139
RForest,0.5887555274794694,20,entropy,20,73570822
RForest,0.591282375236892,20,entropy,20,783961522
RForest,0.5881238155401137,20,entropy,20,1693994157
RForest,0.5988629185091598,20,entropy,30,1947039870
RForest,0.6007580543272267,20,entropy,30,990801440
RForest,0.5843335439039797,20,entropy,30,2072374043
RForest,0.5957043588123816,20,entropy,30,1655812098
RForest,0.5950726468730259,20,entropy,30,24609394
RForest,0.5868603916614024,20,entropy,30,581475731
RForest,0.5761212886923562,20,entropy,30,49376240
RForest,0.5824384080859129,20,entropy,30,766229702
RForest,0.6051800379027164,20,entropy,30,1415444385
RForest,0.5963360707517372,20,entropy,30,1268818659
RForest,0.5862286797220467,20,entropy,30,1480586579
RForest,0.5868603916614024,20,entropy,30,193642109
RForest,0.5969677826910929,20,entropy,30,1526010812
RForest,0.5634870499052432,20,entropy,30,137482457
RForest,0.5818066961465572,20,entropy,30,221653669
RForest,0.5849652558433355,20,entropy,30,617337144
RForest,0.5900189513581807,20,entropy,30,768910619
RForest,0.605811749842072,20,entropy,30,222810210
RForest,0.5862286797220467,20,entropy,30,174815534
RForest,0.5925457991156032,20,entropy,30,1857772433
RForest,0.5830701200252685,20,entropy,40,2069758357
RForest,0.5887555274794694,20,entropy,40,1693282383
RForest,0.5830701200252685,20,entropy,40,1630053032
RForest,0.5754895767530006,20,entropy,40,602989482
RForest,0.5849652558433355,20,entropy,40,901231408
RForest,0.591282375236892,20,entropy,40,1947208377
RForest,0.589387239418825,20,entropy,40,1935971328
RForest,0.5881238155401137,20,entropy,40,709444606
RForest,0.5887555274794694,20,entropy,40,1554553477
RForest,0.5843335439039797,20,entropy,40,1986983832
RForest,0.5938092229943146,20,entropy,40,1993420651
RForest,0.5938092229943146,20,entropy,40,400872183
RForest,0.5754895767530006,20,entropy,40,468069292
RForest,0.5963360707517372,20,entropy,40,557940174
RForest,0.591282375236892,20,entropy,40,64299081
RForest,0.5811749842072015,20,entropy,40,1708414281
RForest,0.589387239418825,20,entropy,40,108871988
RForest,0.5811749842072015,20,entropy,40,923067352
RForest,0.5868603916614024,20,entropy,40,124343082
RForest,0.5837018319646241,20,entropy,40,489052492
RForest,0.6013897662665825,20,entropy,50,1653094873
RForest,0.5742261528742894,20,entropy,50,1325545263
RForest,0.5660138976626659,20,entropy,50,1481814566
RForest,0.5773847125710676,20,entropy,50,1202596675
RForest,0.5805432722678459,20,entropy,50,1004970306
RForest,0.5862286797220467,20,entropy,50,1774658697
RForest,0.5830701200252685,20,entropy,50,1647628563
RForest,0.6070751737207833,20,entropy,50,846502039
RForest,0.593177511054959,20,entropy,50,508027392
RForest,0.5925457991156032,20,entropy,50,1799666093
RForest,0.5799115603284902,20,entropy,50,2142957956
RForest,0.5792798483891346,20,entropy,50,1047345090
RForest,0.5900189513581807,20,entropy,50,1139543492
RForest,0.5868603916614024,20,entropy,50,1281538240
RForest,0.5735944409349337,20,entropy,50,1879815334
RForest,0.5849652558433355,20,entropy,50,1037919365
RForest,0.5849652558433355,20,entropy,50,1983425749
RForest,0.591282375236892,20,entropy,50,1671771507
RForest,0.5855969677826911,20,entropy,50,2010278412
RForest,0.5830701200252685,20,entropy,50,14209101
RForest,0.5742261528742894,20,entropy,60,1215845716
RForest,0.5963360707517372,20,entropy,60,1071143575
RForest,0.5862286797220467,20,entropy,60,876371158
RForest,0.5843335439039797,20,entropy,60,144854053
RForest,0.5811749842072015,20,entropy,60,2080237511
RForest,0.5837018319646241,20,entropy,60,1660081118
RForest,0.5704358812381554,20,entropy,60,1299211798
