KNN,0.658875552747947,1,uniform,ball_tree
KNN,0.658875552747947,1,uniform,kd_tree
KNN,0.6595072646873026,1,uniform,brute
KNN,0.658875552747947,1,distance,ball_tree
KNN,0.658875552747947,1,distance,kd_tree
KNN,0.6595072646873026,1,distance,brute
KNN,0.6974099810486418,5,uniform,ball_tree
KNN,0.6961465571699305,5,uniform,kd_tree
KNN,0.6974099810486418,5,uniform,brute
KNN,0.6929879974731522,5,distance,ball_tree
KNN,0.6929879974731522,5,distance,kd_tree
KNN,0.6923562855337966,5,distance,brute
KNN,0.7201516108654453,9,uniform,ball_tree
KNN,0.7195198989260897,9,uniform,kd_tree
KNN,0.7207833228048011,9,uniform,brute
KNN,0.7030953885028427,9,distance,ball_tree
KNN,0.7030953885028427,9,distance,kd_tree
KNN,0.7030953885028427,9,distance,brute
KNN,0.7327858496525584,13,uniform,ball_tree
KNN,0.7327858496525584,13,uniform,kd_tree
KNN,0.7327858496525584,13,uniform,brute
KNN,0.7113076437144662,13,distance,ball_tree
KNN,0.7113076437144662,13,distance,kd_tree
KNN,0.7113076437144662,13,distance,brute
KNN,0.7346809854706254,17,uniform,ball_tree
KNN,0.7346809854706254,17,uniform,kd_tree
KNN,0.7346809854706254,17,uniform,brute
KNN,0.7169930511686671,17,distance,ball_tree
KNN,0.7169930511686671,17,distance,kd_tree
KNN,0.7169930511686671,17,distance,brute
RForest,0.6765634870499052,10,gini,40,904787072
RForest,0.6948831332912192,10,gini,40,663590413
RForest,0.689829437776374,10,gini,40,922538711
RForest,0.6885660138976627,10,gini,40,93937685
RForest,0.6866708780795957,10,gini,40,940699544
RForest,0.675300063171194,10,gini,40,973064145
RForest,0.6822488945041061,10,gini,40,71268548
RForest,0.6696146557169931,10,gini,40,1198693264
RForest,0.675300063171194,10,gini,40,758037402
RForest,0.6746683512318383,10,gini,40,1873222207
RForest,0.6885660138976627,10,gini,40,995116227
RForest,0.6854074542008844,10,gini,40,21155529
RForest,0.6740366392924826,10,gini,40,1672167038
RForest,0.6797220467466835,10,gini,40,125740783
RForest,0.6873025900189513,10,gini,40,527654506
RForest,0.67150979153506,10,gini,40,423618916
RForest,0.6873025900189513,10,gini,40,634428051
RForest,0.6696146557169931,10,gini,40,792639876
RForest,0.6689829437776375,10,gini,50,838434795
RForest,0.6822488945041061,10,gini,50,1515525015
RForest,0.6873025900189513,10,gini,50,932866257
RForest,0.6803537586860392,10,gini,50,875130660
RForest,0.689829437776374,10,gini,50,1289706015
RForest,0.6942514213518636,10,gini,50,19933862
RForest,0.6980416929879975,10,gini,50,1107795086
RForest,0.6835123183828175,10,gini,50,1782945398
RForest,0.6961465571699305,10,gini,50,98296133
RForest,0.67150979153506,10,gini,50,3736510
RForest,0.6904611497157296,10,gini,50,1678230728
RForest,0.6873025900189513,10,gini,50,1617052817
RForest,0.6778269109286166,10,gini,50,336329278
RForest,0.6873025900189513,10,gini,50,1239526895
RForest,0.6822488945041061,10,gini,50,611069449
RForest,0.6784586228679722,10,gini,50,74415521
RForest,0.6759317751105496,10,gini,50,1075117702
RForest,0.6727732154137713,10,gini,50,1553926817
RForest,0.6765634870499052,10,gini,50,724785211
RForest,0.6854074542008844,10,gini,50,90477430
RForest,0.6708780795957043,10,gini,60,248218001
RForest,0.6873025900189513,10,gini,60,1668637614
RForest,0.6866708780795957,10,gini,60,1872967930
RForest,0.6841440303221731,10,gini,60,382873059
RForest,0.6645609602021478,10,gini,60,2086378982
RForest,0.6955148452305748,10,gini,60,774255958
RForest,0.6885660138976627,10,gini,60,1747149892
RForest,0.6866708780795957,10,gini,60,1693788743
RForest,0.6891977258370183,10,gini,60,605451548
RForest,0.6974099810486418,10,gini,60,1520559279
RForest,0.691724573594441,10,gini,60,33853575
RForest,0.6746683512318383,10,gini,60,1087469537
RForest,0.677195198989261,10,gini,60,67673044
RForest,0.6866708780795957,10,gini,60,225158969
RForest,0.6854074542008844,10,gini,60,1175150634
RForest,0.691724573594441,10,gini,60,2093260579
RForest,0.6816171825647505,10,gini,60,544687485
RForest,0.6860391661402401,10,gini,60,58226971
RForest,0.687934301958307,10,gini,60,461593679
RForest,0.6784586228679722,10,gini,60,649489772
RForest,0.6828806064434618,10,gini,70,1163632088
RForest,0.6809854706253948,10,gini,70,1978561872
RForest,0.6778269109286166,10,gini,70,402040980
RForest,0.6866708780795957,10,gini,70,935299959
RForest,0.6835123183828175,10,gini,70,730039784
RForest,0.6746683512318383,10,gini,70,1179298587
RForest,0.67150979153506,10,gini,70,1558299214
RForest,0.6689829437776375,10,gini,70,730720845
RForest,0.6809854706253948,10,gini,70,1172052229
RForest,0.6873025900189513,10,gini,70,1598245716
RForest,0.6664560960202148,10,gini,70,363299204
RForest,0.6891977258370183,10,gini,70,1015411297
RForest,0.6721415034744157,10,gini,70,1054611206
RForest,0.6721415034744157,10,gini,70,179990907
RForest,0.6835123183828175,10,gini,70,2143107052
RForest,0.687934301958307,10,gini,70,1631364113
RForest,0.6790903348073278,10,gini,70,1016878346
RForest,0.6721415034744157,10,gini,70,1227688998
RForest,0.675300063171194,10,gini,70,162276931
RForest,0.6790903348073278,10,gini,70,1036081301
RForest,0.6797220467466835,10,gini,80,529815690
RForest,0.6885660138976627,10,gini,80,52694788
RForest,0.6778269109286166,10,gini,80,318842757
RForest,0.6727732154137713,10,gini,80,1492442498
RForest,0.65698041692988,10,gini,80,1073903220
RForest,0.6765634870499052,10,gini,80,318312607
RForest,0.7075173720783323,10,gini,80,1288552495
RForest,0.6658243840808591,10,gini,80,1757597157
RForest,0.6942514213518636,10,gini,80,2126694517
RForest,0.6803537586860392,10,gini,80,1878454716
RForest,0.6841440303221731,10,gini,80,259180881
RForest,0.6904611497157296,10,gini,80,260635534
RForest,0.6961465571699305,10,gini,80,2074590894
RForest,0.6873025900189513,10,gini,80,867170593
RForest,0.689829437776374,10,gini,80,341013627
RForest,0.6683512318382817,10,gini,80,810720073
RForest,0.691724573594441,10,gini,80,1808299829
RForest,0.6866708780795957,10,gini,80,1753077442
RForest,0.6866708780795957,10,gini,80,1537214280
RForest,0.6708780795957043,10,gini,80,1443806212
RForest,0.6790903348073278,10,gini,90,852894292
RForest,0.6664560960202148,10,gini,90,1701647491
RForest,0.6639292482627922,10,gini,90,2116158202
RForest,0.6955148452305748,10,gini,90,1366945867
RForest,0.6778269109286166,10,gini,90,1805534839
RForest,0.6835123183828175,10,gini,90,2037151368
RForest,0.6860391661402401,10,gini,90,258967611
RForest,0.6765634870499052,10,gini,90,1823865560
RForest,0.6784586228679722,10,gini,90,416758456
RForest,0.691724573594441,10,gini,90,1387011433
RForest,0.6778269109286166,10,gini,90,1219782309
RForest,0.67150979153506,10,gini,90,1698917658
RForest,0.6803537586860392,10,gini,90,1879099320
RForest,0.6891977258370183,10,gini,90,821942618
RForest,0.67150979153506,10,gini,90,1160527088
RForest,0.677195198989261,10,gini,90,735353078
RForest,0.6873025900189513,10,gini,90,2075338612
RForest,0.6803537586860392,10,gini,90,731939930
RForest,0.691724573594441,10,gini,90,439970808
RForest,0.6790903348073278,10,gini,90,866918968
RForest,0.6670878079595705,10,gini,100,114078328
RForest,0.6816171825647505,10,gini,100,679956532
RForest,0.6828806064434618,10,gini,100,1194915138
RForest,0.677195198989261,10,gini,100,1128336116
RForest,0.6702463676563487,10,gini,100,413743030
RForest,0.6967782691092862,10,gini,100,1532553460
RForest,0.693619709412508,10,gini,100,967907414
RForest,0.6955148452305748,10,gini,100,382145065
RForest,0.6847757422615287,10,gini,100,1535178717
RForest,0.6784586228679722,10,gini,100,1777968668
RForest,0.6816171825647505,10,gini,100,1747236312
RForest,0.6923562855337966,10,gini,100,1516061203
RForest,0.6784586228679722,10,gini,100,120307493
RForest,0.6790903348073278,10,gini,100,835635998
RForest,0.6854074542008844,10,gini,100,190978204
RForest,0.6904611497157296,10,gini,100,70005302
RForest,0.6974099810486418,10,gini,100,491783290
RForest,0.689829437776374,10,gini,100,807809381
RForest,0.6828806064434618,10,gini,100,1225694501
RForest,0.6993051168667088,10,gini,100,1756470623
RForest,0.6790903348073278,10,gini,,530365354
RForest,0.6721415034744157,10,gini,,1197681602
RForest,0.6689829437776375,10,gini,,9428942
RForest,0.6910928616550853,10,gini,,1092107038
RForest,0.6696146557169931,10,gini,,1791050625
RForest,0.6740366392924826,10,gini,,1434082092
RForest,0.6803537586860392,10,gini,,690452463
RForest,0.6727732154137713,10,gini,,848860480
RForest,0.693619709412508,10,gini,,440667253
RForest,0.6942514213518636,10,gini,,1099259772
RForest,0.6822488945041061,10,gini,,1222779488
RForest,0.6866708780795957,10,gini,,948836449
RForest,0.6822488945041061,10,gini,,1476598984
RForest,0.6942514213518636,10,gini,,98735850
RForest,0.6784586228679722,10,gini,,920917544
RForest,0.677195198989261,10,gini,,1544662291
RForest,0.6790903348073278,10,gini,,1451146849
RForest,0.6891977258370183,10,gini,,1995372927
RForest,0.7024636765634871,10,gini,,381590227
RForest,0.6828806064434618,10,gini,,1140429600
RForest,0.7239418825015793,10,entropy,10,932242844
RForest,0.7378395451674037,10,entropy,10,584098969
RForest,0.7321541377132028,10,entropy,10,83896813
RForest,0.7239418825015793,10,entropy,10,182465216
RForest,0.7422615287428932,10,entropy,10,88215886
RForest,0.7289955780164246,10,entropy,10,307004799
RForest,0.7359444093493367,10,entropy,10,360462973
RForest,0.7258370183196462,10,entropy,10,1313386593
RForest,0.7182564750473784,10,entropy,10,1225683558
RForest,0.7214150347441567,10,entropy,10,100831788
RForest,0.7289955780164246,10,entropy,10,1151516406
RForest,0.7258370183196462,10,entropy,10,1666757621
RForest,0.7321541377132028,10,entropy,10,1425351664
RForest,0.7201516108654453,10,entropy,10,35579538
RForest,0.7239418825015793,10,entropy,10,695831621
RForest,0.7283638660770688,10,entropy,10,11380399
RForest,0.7315224257738471,10,entropy,10,81404151
RForest,0.7258370183196462,10,entropy,10,392663648
RForest,0.7359444093493367,10,entropy,10,1934545420
RForest,0.7296272899557802,10,entropy,10,2130966305
RForest,0.6904611497157296,10,entropy,20,112152653
RForest,0.7030953885028427,10,entropy,20,1500250846
RForest,0.6948831332912192,10,entropy,20,2073162885
RForest,0.693619709412508,10,entropy,20,321279367
RForest,0.7018319646241314,10,entropy,20,288449476
RForest,0.6999368288060644,10,entropy,20,2019268440
RForest,0.6974099810486418,10,entropy,20,1222221790
RForest,0.6942514213518636,10,entropy,20,1289511280
RForest,0.6955148452305748,10,entropy,20,140854914
RForest,0.6999368288060644,10,entropy,20,1097817364
RForest,0.7037271004421983,10,entropy,20,1258436386
RForest,0.6904611497157296,10,entropy,20,1796911067
RForest,0.6904611497157296,10,entropy,20,1932323927
RForest,0.6955148452305748,10,entropy,20,1673009105
RForest,0.6974099810486418,10,entropy,20,1603155150
RForest,0.6841440303221731,10,entropy,20,786064656
RForest,0.6854074542008844,10,entropy,20,470245325
RForest,0.6860391661402401,10,entropy,20,1079949710
RForest,0.7106759317751106,10,entropy,20,2095703925
RForest,0.693619709412508,10,entropy,20,1542671715
RForest,0.6860391661402401,10,entropy,30,1463164989
RForest,0.7125710675931776,10,entropy,30,1885809104
RForest,0.7049905243209097,10,entropy,30,1431589669
RForest,0.7030953885028427,10,entropy,30,1494561026
RForest,0.691724573594441,10,entropy,30,2124399141
RForest,0.6974099810486418,10,entropy,30,166760959
RForest,0.6961465571699305,10,entropy,30,1634455471
RForest,0.6910928616550853,10,entropy,30,2028365244
RForest,0.6790903348073278,10,entropy,30,441609379
RForest,0.6986734049273531,10,entropy,30,1641222280
RForest,0.6891977258370183,10,entropy,30,1428729776
RForest,0.6923562855337966,10,entropy,30,374147000
RForest,0.6955148452305748,10,entropy,30,1455812871
RForest,0.6790903348073278,10,entropy,30,1784649648
RForest,0.6860391661402401,10,entropy,30,1178839052
RForest,0.6904611497157296,10,entropy,30,1003260087
RForest,0.6746683512318383,10,entropy,30,1429325015
RForest,0.6967782691092862,10,entropy,30,904202428
RForest,0.6854074542008844,10,entropy,30,1033690355
RForest,0.6904611497157296,10,entropy,30,602206763
RForest,0.691724573594441,10,entropy,40,1925852905
RForest,0.6974099810486418,10,entropy,40,1349210457
RForest,0.691724573594441,10,entropy,40,768122662
RForest,0.6948831332912192,10,entropy,40,1662239861
RForest,0.6961465571699305,10,entropy,40,1352558226
RForest,0.7005685407454201,10,entropy,40,457262187
RForest,0.6942514213518636,10,entropy,40,1655327697
RForest,0.6904611497157296,10,entropy,40,412924930
RForest,0.6910928616550853,10,entropy,40,1636248213
RForest,0.693619709412508,10,entropy,40,1159230905
RForest,0.689829437776374,10,entropy,40,874265835
RForest,0.7005685407454201,10,entropy,40,1991607737
RForest,0.6759317751105496,10,entropy,40,684666304
RForest,0.6885660138976627,10,entropy,40,2070053329
RForest,0.6986734049273531,10,entropy,40,895719129
RForest,0.675300063171194,10,entropy,40,895164486
RForest,0.6910928616550853,10,entropy,40,1008150373
RForest,0.6866708780795957,10,entropy,40,1693983871
RForest,0.691724573594441,10,entropy,40,1015063217
RForest,0.687934301958307,10,entropy,40,668604227
RForest,0.6980416929879975,10,entropy,50,447650245
RForest,0.6961465571699305,10,entropy,50,107888381
RForest,0.6860391661402401,10,entropy,50,1632289389
RForest,0.7012002526847757,10,entropy,50,478602596
RForest,0.6904611497157296,10,entropy,50,1583087158
RForest,0.6967782691092862,10,entropy,50,2005543391
RForest,0.6860391661402401,10,entropy,50,482227894
RForest,0.677195198989261,10,entropy,50,123295936
RForest,0.6999368288060644,10,entropy,50,1340014461
RForest,0.6809854706253948,10,entropy,50,1034236380
RForest,0.6828806064434618,10,entropy,50,1298844897
RForest,0.6841440303221731,10,entropy,50,1083636104
RForest,0.7030953885028427,10,entropy,50,1366193009
RForest,0.6961465571699305,10,entropy,50,1260216106
RForest,0.6866708780795957,10,entropy,50,590751208
RForest,0.6986734049273531,10,entropy,50,1837100865
RForest,0.6727732154137713,10,entropy,50,922926048
RForest,0.6891977258370183,10,entropy,50,1597430293
RForest,0.6866708780795957,10,entropy,50,544667737
RForest,0.6784586228679722,10,entropy,50,858760296
RForest,0.6967782691092862,10,entropy,60,1266268009
RForest,0.6778269109286166,10,entropy,60,1940049166
RForest,0.6967782691092862,10,entropy,60,886957009
RForest,0.6999368288060644,10,entropy,60,2069944509
RForest,0.6980416929879975,10,entropy,60,2117054789
RForest,0.6841440303221731,10,entropy,60,310540578
RForest,0.6948831332912192,10,entropy,60,366673179
RForest,0.6955148452305748,10,entropy,60,2093974569
RForest,0.677195198989261,10,entropy,60,242968156
RForest,0.6873025900189513,10,entropy,60,46631015
RForest,0.7049905243209097,10,entropy,60,2104093772
RForest,0.6942514213518636,10,entropy,60,553230667
RForest,0.6980416929879975,10,entropy,60,1524447622
RForest,0.7049905243209097,10,entropy,60,732837902
RForest,0.6873025900189513,10,entropy,60,856733014
RForest,0.6828806064434618,10,entropy,60,921855663
RForest,0.6948831332912192,10,entropy,60,789435547
RForest,0.687934301958307,10,entropy,60,386453425
RForest,0.693619709412508,10,entropy,60,1443674160
RForest,0.6942514213518636,10,entropy,60,1396602053
RForest,0.6860391661402401,10,entropy,70,1349877761
RForest,0.6986734049273531,10,entropy,70,1698146773
RForest,0.6828806064434618,10,entropy,70,1290832062
RForest,0.704358812381554,10,entropy,70,1563125947
RForest,0.6854074542008844,10,entropy,70,315224693
RForest,0.6828806064434618,10,entropy,70,992433204
RForest,0.693619709412508,10,entropy,70,1685889296
RForest,0.6999368288060644,10,entropy,70,1407240967
RForest,0.6923562855337966,10,entropy,70,1077671247
RForest,0.6967782691092862,10,entropy,70,1809301611
RForest,0.7024636765634871,10,entropy,70,582108475
RForest,0.6784586228679722,10,entropy,70,1633299595
RForest,0.7024636765634871,10,entropy,70,456556120
RForest,0.6803537586860392,10,entropy,70,29286248
RForest,0.691724573594441,10,entropy,70,1908989254
RForest,0.6891977258370183,10,entropy,70,1845501770
RForest,0.6866708780795957,10,entropy,70,827582221
RForest,0.7075173720783323,10,entropy,70,2058585705
RForest,0.6961465571699305,10,entropy,70,2043284657
RForest,0.6948831332912192,10,entropy,70,784425813
RForest,0.687934301958307,10,entropy,80,1581702984
RForest,0.7056222362602653,10,entropy,80,105841880
RForest,0.6961465571699305,10,entropy,80,204951182
RForest,0.6980416929879975,10,entropy,80,1200096272
RForest,0.6816171825647505,10,entropy,80,1596683448
RForest,0.691724573594441,10,entropy,80,578235124
RForest,0.704358812381554,10,entropy,80,1952650969
RForest,0.6860391661402401,10,entropy,80,669397747
RForest,0.6910928616550853,10,entropy,80,1734530627
RForest,0.6948831332912192,10,entropy,80,202419206
RForest,0.6955148452305748,10,entropy,80,644005599
RForest,0.6790903348073278,10,entropy,80,1430595061
RForest,0.6854074542008844,10,entropy,80,231008879
RForest,0.6860391661402401,10,entropy,80,1226017154
RForest,0.6910928616550853,10,entropy,80,1692796478
RForest,0.6847757422615287,10,entropy,80,621153343
RForest,0.6955148452305748,10,entropy,80,1314442235
RForest,0.6866708780795957,10,entropy,80,225354697
RForest,0.6942514213518636,10,entropy,80,923779683
RForest,0.6904611497157296,10,entropy,80,2064262869
RForest,0.6784586228679722,10,entropy,90,1328174977
RForest,0.6904611497157296,10,entropy,90,55149494
RForest,0.7037271004421983,10,entropy,90,2053287884
RForest,0.6790903348073278,10,entropy,90,1220805962
RForest,0.6999368288060644,10,entropy,90,1227044099
RForest,0.6847757422615287,10,entropy,90,1941630318
RForest,0.7157296272899558,10,entropy,90,1260289618
RForest,0.6891977258370183,10,entropy,90,1273821705
RForest,0.6860391661402401,10,entropy,90,1352761409
RForest,0.7005685407454201,10,entropy,90,2033243881
RForest,0.6942514213518636,10,entropy,90,939088928
RForest,0.6891977258370183,10,entropy,90,1310142592
RForest,0.693619709412508,10,entropy,90,1487439072
RForest,0.6910928616550853,10,entropy,90,1944228921
RForest,0.6765634870499052,10,entropy,90,91215245
RForest,0.6980416929879975,10,entropy,90,1055873591
RForest,0.693619709412508,10,entropy,90,500488253
RForest,0.6980416929879975,10,entropy,90,115984181
RForest,0.6841440303221731,10,entropy,90,855003724
RForest,0.691724573594441,10,entropy,90,829553619
RForest,0.6860391661402401,10,entropy,100,38916329
RForest,0.689829437776374,10,entropy,100,884022818
RForest,0.7024636765634871,10,entropy,100,1453990701
RForest,0.6974099810486418,10,entropy,100,948622258
RForest,0.6740366392924826,10,entropy,100,1912582762
RForest,0.7005685407454201,10,entropy,100,1892112154
RForest,0.6942514213518636,10,entropy,100,266681613
RForest,0.6873025900189513,10,entropy,100,1544398581
RForest,0.6790903348073278,10,entropy,100,1379783105
RForest,0.6955148452305748,10,entropy,100,148223666
RForest,0.6961465571699305,10,entropy,100,1960460714
RForest,0.6873025900189513,10,entropy,100,884518
RForest,0.7144662034112444,10,entropy,100,351012016
RForest,0.7037271004421983,10,entropy,100,1893438505
RForest,0.6961465571699305,10,entropy,100,803382371
RForest,0.6866708780795957,10,entropy,100,470223678
RForest,0.7068856601389766,10,entropy,100,760911237
RForest,0.6993051168667088,10,entropy,100,1381407564
RForest,0.6974099810486418,10,entropy,100,865746634
RForest,0.687934301958307,10,entropy,100,1706643032
RForest,0.7049905243209097,10,entropy,,568345064
RForest,0.6948831332912192,10,entropy,,1372131984
RForest,0.6778269109286166,10,entropy,,1961095587
RForest,0.6885660138976627,10,entropy,,567269055
RForest,0.6873025900189513,10,entropy,,1934725006
RForest,0.6955148452305748,10,entropy,,2136579838
RForest,0.6740366392924826,10,entropy,,231793244
RForest,0.6866708780795957,10,entropy,,1656950340
RForest,0.6891977258370183,10,entropy,,1253824080
RForest,0.6961465571699305,10,entropy,,478153716
RForest,0.6841440303221731,10,entropy,,1843634134
RForest,0.6822488945041061,10,entropy,,673152151
RForest,0.6980416929879975,10,entropy,,1793779047
RForest,0.6967782691092862,10,entropy,,1242165275
RForest,0.6797220467466835,10,entropy,,198815670
RForest,0.6803537586860392,10,entropy,,252365469
RForest,0.7005685407454201,10,entropy,,1171879850
RForest,0.6904611497157296,10,entropy,,55827334
RForest,0.6955148452305748,10,entropy,,1284204671
RForest,0.689829437776374,10,entropy,,106544446
RForest,0.7207833228048011,20,gini,10,2130351180
RForest,0.7365761212886923,20,gini,10,797344542
RForest,0.7422615287428932,20,gini,10,107189670
RForest,0.7321541377132028,20,gini,10,324709160
RForest,0.7289955780164246,20,gini,10,1726564763
RForest,0.7277321541377132,20,gini,10,1662069683
RForest,0.7372078332280481,20,gini,10,1451458232
RForest,0.7359444093493367,20,gini,10,698961529
RForest,0.7403663929248263,20,gini,10,1856191234
RForest,0.7365761212886923,20,gini,10,1359367019
RForest,0.7315224257738471,20,gini,10,532521980
RForest,0.7391029690461149,20,gini,10,2098175644
RForest,0.7365761212886923,20,gini,10,457310306
RForest,0.7277321541377132,20,gini,10,767622965
RForest,0.7353126974099811,20,gini,10,795766249
RForest,0.7359444093493367,20,gini,10,272251987
RForest,0.7346809854706254,20,gini,10,376817238
RForest,0.7315224257738471,20,gini,10,570960173
RForest,0.7391029690461149,20,gini,10,1917354634
RForest,0.7391029690461149,20,gini,10,1659245994
RForest,0.704358812381554,20,gini,20,1892811578
RForest,0.7037271004421983,20,gini,20,1611445577
RForest,0.706253948199621,20,gini,20,1210899151
RForest,0.7195198989260897,20,gini,20,1348031493
RForest,0.7176247631080227,20,gini,20,653888422
RForest,0.7138344914718888,20,gini,20,940052944
RForest,0.7075173720783323,20,gini,20,2035482361
RForest,0.7138344914718888,20,gini,20,895740250
RForest,0.6980416929879975,20,gini,20,731291837
RForest,0.7024636765634871,20,gini,20,770460428
RForest,0.7119393556538218,20,gini,20,363725649
RForest,0.7018319646241314,20,gini,20,675941589
RForest,0.7018319646241314,20,gini,20,1865027489
RForest,0.7169930511686671,20,gini,20,1892882024
RForest,0.7132027795325332,20,gini,20,65746195
RForest,0.7030953885028427,20,gini,20,8121351
RForest,0.7138344914718888,20,gini,20,48514172
RForest,0.7138344914718888,20,gini,20,990168796
RForest,0.7037271004421983,20,gini,20,1113692850
RForest,0.708149084017688,20,gini,20,1185187015
RForest,0.7068856601389766,20,gini,30,1239472435
RForest,0.6955148452305748,20,gini,30,582741205
RForest,0.7106759317751106,20,gini,30,1340530680
RForest,0.708149084017688,20,gini,30,1495419023
RForest,0.7056222362602653,20,gini,30,870452110
RForest,0.6929879974731522,20,gini,30,891412541
RForest,0.7037271004421983,20,gini,30,1818109943
RForest,0.7195198989260897,20,gini,30,284793628
RForest,0.7201516108654453,20,gini,30,966452295
RForest,0.6967782691092862,20,gini,30,16485978
RForest,0.6961465571699305,20,gini,30,1531612748
RForest,0.7106759317751106,20,gini,30,1121138426
RForest,0.7087807959570436,20,gini,30,336675227
RForest,0.7056222362602653,20,gini,30,1669916731
RForest,0.7125710675931776,20,gini,30,1836997612
RForest,0.7119393556538218,20,gini,30,1955582371
RForest,0.6942514213518636,20,gini,30,135181499
RForest,0.6955148452305748,20,gini,30,226407159
RForest,0.7024636765634871,20,gini,30,463931100
RForest,0.708149084017688,20,gini,30,1431959463
RForest,0.7030953885028427,20,gini,40,920973823
RForest,0.6999368288060644,20,gini,40,863621523
RForest,0.7132027795325332,20,gini,40,235302275
RForest,0.7150979153506001,20,gini,40,2118996066
RForest,0.7037271004421983,20,gini,40,855592476
RForest,0.6999368288060644,20,gini,40,896438644
RForest,0.7094125078963992,20,gini,40,1347265025
RForest,0.7049905243209097,20,gini,40,1009829002
RForest,0.708149084017688,20,gini,40,345280649
RForest,0.6955148452305748,20,gini,40,770834683
RForest,0.706253948199621,20,gini,40,280951222
RForest,0.7113076437144662,20,gini,40,1647410318
RForest,0.7068856601389766,20,gini,40,104793039
RForest,0.7049905243209097,20,gini,40,1203207183
RForest,0.6999368288060644,20,gini,40,626347624
RForest,0.7024636765634871,20,gini,40,992508711
RForest,0.7037271004421983,20,gini,40,927524353
RForest,0.6986734049273531,20,gini,40,1388445422
RForest,0.7068856601389766,20,gini,40,1230300563
RForest,0.7037271004421983,20,gini,40,2032883766
RForest,0.7100442198357549,20,gini,50,1797539256
RForest,0.7182564750473784,20,gini,50,574652418
RForest,0.7182564750473784,20,gini,50,1470079297
RForest,0.7024636765634871,20,gini,50,1985021089
RForest,0.7056222362602653,20,gini,50,1420195472
RForest,0.7068856601389766,20,gini,50,2054009639
RForest,0.7068856601389766,20,gini,50,502458367
RForest,0.7094125078963992,20,gini,50,753914853
RForest,0.7132027795325332,20,gini,50,1304904054
RForest,0.706253948199621,20,gini,50,758045349
RForest,0.7207833228048011,20,gini,50,968642969
RForest,0.6923562855337966,20,gini,50,1554090525
RForest,0.6999368288060644,20,gini,50,1501346266
RForest,0.708149084017688,20,gini,50,508991773
RForest,0.7037271004421983,20,gini,50,1890439288
RForest,0.7024636765634871,20,gini,50,1817632970
RForest,0.7018319646241314,20,gini,50,1313691319
RForest,0.704358812381554,20,gini,50,1344899946
RForest,0.7132027795325332,20,gini,50,611185049
RForest,0.7125710675931776,20,gini,50,553466239
RForest,0.708149084017688,20,gini,60,1374812673
RForest,0.7157296272899558,20,gini,60,833486496
RForest,0.6993051168667088,20,gini,60,290676809
RForest,0.708149084017688,20,gini,60,452879549
RForest,0.6993051168667088,20,gini,60,412639616
RForest,0.7100442198357549,20,gini,60,86199345
RForest,0.6986734049273531,20,gini,60,365561641
RForest,0.6999368288060644,20,gini,60,134225641
RForest,0.7119393556538218,20,gini,60,1470079897
RForest,0.706253948199621,20,gini,60,438124530
RForest,0.7100442198357549,20,gini,60,448500100
RForest,0.7037271004421983,20,gini,60,954287821
RForest,0.7100442198357549,20,gini,60,271874193
RForest,0.6942514213518636,20,gini,60,1338881614
RForest,0.7163613392293114,20,gini,60,1606552044
RForest,0.7132027795325332,20,gini,60,1920084269
RForest,0.7068856601389766,20,gini,60,1226031208
RForest,0.7163613392293114,20,gini,60,1990119890
RForest,0.7049905243209097,20,gini,60,411094011
RForest,0.7113076437144662,20,gini,60,40841442
RForest,0.6955148452305748,20,gini,70,1842047218
RForest,0.706253948199621,20,gini,70,1915583423
RForest,0.6986734049273531,20,gini,70,844433859
RForest,0.7138344914718888,20,gini,70,1293697414
RForest,0.7049905243209097,20,gini,70,591776320
RForest,0.7056222362602653,20,gini,70,566486741
RForest,0.6999368288060644,20,gini,70,894918086
RForest,0.7119393556538218,20,gini,70,1739409694
RForest,0.7068856601389766,20,gini,70,172171103
RForest,0.7056222362602653,20,gini,70,258292143
RForest,0.706253948199621,20,gini,70,431881489
RForest,0.7068856601389766,20,gini,70,259450936
RForest,0.7169930511686671,20,gini,70,49490838
RForest,0.691724573594441,20,gini,70,769641853
RForest,0.6974099810486418,20,gini,70,258670946
RForest,0.7030953885028427,20,gini,70,1544278687
RForest,0.704358812381554,20,gini,70,1729521946
RForest,0.7100442198357549,20,gini,70,1121472801
RForest,0.7106759317751106,20,gini,70,680758044
RForest,0.7163613392293114,20,gini,70,1690522133
RForest,0.7068856601389766,20,gini,80,1137484484
RForest,0.7037271004421983,20,gini,80,61491637
RForest,0.7100442198357549,20,gini,80,1675437023
RForest,0.7075173720783323,20,gini,80,145614365
RForest,0.6993051168667088,20,gini,80,1813118960
RForest,0.7024636765634871,20,gini,80,1989017118
RForest,0.7106759317751106,20,gini,80,1366722962
RForest,0.7024636765634871,20,gini,80,1756806759
RForest,0.7024636765634871,20,gini,80,38867301
RForest,0.7056222362602653,20,gini,80,1622193887
RForest,0.6961465571699305,20,gini,80,506107012
RForest,0.7150979153506001,20,gini,80,692856169
RForest,0.7030953885028427,20,gini,80,1198771130
RForest,0.7163613392293114,20,gini,80,2064527568
RForest,0.7075173720783323,20,gini,80,1791462615
RForest,0.7144662034112444,20,gini,80,1365614533
RForest,0.7138344914718888,20,gini,80,1272106013
RForest,0.7075173720783323,20,gini,80,705628190
RForest,0.7037271004421983,20,gini,80,292027242
RForest,0.704358812381554,20,gini,80,1475976693
